Track_ID,Album_ID,Name,Duration,Track_added_at,Is_Local,URL
6Y9P646HsmJtZEE2zmgHeF,1yM8iaMk4Slsqr94LabgN1,Los Últimos,282853,2019-04-10T12:02:34Z,False,https://open.spotify.com/track/6Y9P646HsmJtZEE2zmgHeF
6hwmqR7uQhytLnJzt1RVPF,1yM8iaMk4Slsqr94LabgN1,Años Luz,220320,2019-04-10T12:09:51Z,False,https://open.spotify.com/track/6hwmqR7uQhytLnJzt1RVPF
2zHgz7X52WqdckhjMJj6mt,1yM8iaMk4Slsqr94LabgN1,ileso,217573,2019-04-10T12:21:00Z,False,https://open.spotify.com/track/2zHgz7X52WqdckhjMJj6mt
1soECbw2IFdWt5W8Rb4uG7,1yM8iaMk4Slsqr94LabgN1,Payasos,203426,2019-04-10T12:21:19Z,False,https://open.spotify.com/track/1soECbw2IFdWt5W8Rb4uG7
3zVibdZHsVH05p5Crux6xX,1yM8iaMk4Slsqr94LabgN1,La Demanda,234480,2019-04-10T12:21:52Z,False,https://open.spotify.com/track/3zVibdZHsVH05p5Crux6xX
2kcc5humLS6PKOI9rwvXex,1yM8iaMk4Slsqr94LabgN1,El Beso Que No Le Di,207480,2019-04-10T12:22:31Z,False,https://open.spotify.com/track/2kcc5humLS6PKOI9rwvXex
0pB0CN0dxKKmZghn4gpLhj,1yM8iaMk4Slsqr94LabgN1,Millonario,239600,2019-04-10T12:22:52Z,False,https://open.spotify.com/track/0pB0CN0dxKKmZghn4gpLhj
146PlmOKiTMNagToKXRoku,1yM8iaMk4Slsqr94LabgN1,Bellas (feat. Romeo Santos),242760,2019-04-10T12:23:10Z,False,https://open.spotify.com/track/146PlmOKiTMNagToKXRoku
7etFzfKahiSxn92PgnAO8T,3L7XQ4b1J7B9fzjBugrw3S,Amantes,222000,2019-04-14T17:53:17Z,False,https://open.spotify.com/track/7etFzfKahiSxn92PgnAO8T
4ui5Hqz3BHuPFRDCSe05D7,5CGzqTntYVPmNbYKqsERQk,Borracho y Loco,197694,2019-04-15T02:13:11Z,False,https://open.spotify.com/track/4ui5Hqz3BHuPFRDCSe05D7
3cqnOHONkd4Gb4raDVY2lb,4IF6tnVC5PpULxLaI6Aip3,Mi Ultima Letra,242246,2019-04-15T02:14:18Z,False,https://open.spotify.com/track/3cqnOHONkd4Gb4raDVY2lb
3BJFDft2snxHOrj2zpSmVh,3mV9KoSIxih1uBoJe4V28j,Confesión,254066,2019-04-15T02:15:40Z,False,https://open.spotify.com/track/3BJFDft2snxHOrj2zpSmVh
0A2g7e4FUHJ5YJq83uyLRF,4n6wm128CH98FF29p9GHzF,Hookah & Sheridan's (Bachata Version),207272,2019-04-15T02:16:15Z,False,https://open.spotify.com/track/0A2g7e4FUHJ5YJq83uyLRF
5BQ3dJRzVlV24zsM2HhFHh,5ym3GMd5Z5eYA0tklWjgId,Una Aventura,238028,2019-04-15T02:16:42Z,False,https://open.spotify.com/track/5BQ3dJRzVlV24zsM2HhFHh
3HReRmS5r6NI6qewsqsFxr,0NXSUfTQqlbd19qMCGGRL9,Odio No Odiarte,230333,2019-04-19T17:59:11Z,False,https://open.spotify.com/track/3HReRmS5r6NI6qewsqsFxr
4mAtika6fAZLlr0jvNTt8I,3LHAUPocU5MvzVczvyhzEr,Bandida,207866,2019-04-29T17:28:13Z,False,https://open.spotify.com/track/4mAtika6fAZLlr0jvNTt8I
6sW1QxsBlNZ99p0MeeZDaW,6sJtd7wf2wNR2k79vq1fix,Te Extrañaba Menos - Bachata Version,248957,2019-04-29T17:29:15Z,False,https://open.spotify.com/track/6sW1QxsBlNZ99p0MeeZDaW
7My6DpBn10lju6q7bZ6hHL,73B5VMBwcrZedDiIsgAhro,A Traves del Vaso (Bachata Version),221750,2019-04-30T17:27:30Z,False,https://open.spotify.com/track/7My6DpBn10lju6q7bZ6hHL
1VuySX01MfJgxzLHUDSGm6,4iXcsdLhSsY7WbE4GibgHZ,Lost on You,217090,2019-04-30T17:33:50Z,False,https://open.spotify.com/track/1VuySX01MfJgxzLHUDSGm6
4YmKB5MkydYeY2kfq6avvr,7mqUYh7JqVbKrbVZWGBSGp,Te Soñé,204434,2019-05-11T23:06:37Z,False,https://open.spotify.com/track/4YmKB5MkydYeY2kfq6avvr
3lshuRqjyFVQEBv9TvppTH,2YoQ3nPMd2trxaDqlKHuBU,Me Olvidare de Ti,212500,2019-05-12T13:56:02Z,False,https://open.spotify.com/track/3lshuRqjyFVQEBv9TvppTH
0mL1glycqAWzyMiImp4xSb,4W4rR2hS483NStGyeEhpvY,Elige,226500,2019-05-12T13:57:25Z,False,https://open.spotify.com/track/0mL1glycqAWzyMiImp4xSb
2xsJasQ0Bmp1NbRvONoxKv,1gZaRYO1eaxynzk8QLklfw,Que Lo Nuestro Se Quede Nuestro,228365,2019-06-01T16:35:32Z,False,https://open.spotify.com/track/2xsJasQ0Bmp1NbRvONoxKv
22OV8LDQ7TUi4NvoyZkbvl,6p9TGoJ6zqTBqtxJ0xuFSx,¿Qué pasará mañana?,272280,2019-06-12T16:16:03Z,False,https://open.spotify.com/track/22OV8LDQ7TUi4NvoyZkbvl
1dN6LzonVuFgQ90x4Ttrse,2lqcFHVGcnVbR0SvqSICSv,Donde Estan Esos Amigos,270480,2019-06-12T16:18:25Z,False,https://open.spotify.com/track/1dN6LzonVuFgQ90x4Ttrse
2QyJTZeqxmVfbesnoN3r7k,2HOT5oHReqx02vIKJ9SLe2,Tus Besos,197400,2019-06-20T17:32:43Z,False,https://open.spotify.com/track/2QyJTZeqxmVfbesnoN3r7k
3l0skL62In77pHXzD4c8j8,45dh2y3qiLyTLBaGta9oev,Vas a Quedarte (Versión Bachata),239454,2019-07-11T09:42:25Z,False,https://open.spotify.com/track/3l0skL62In77pHXzD4c8j8
5QzbcDE7jgOSNuuM0Dq3qV,6rKEHHuxT1ZTUAVbr7tui3,En Tu Cumpleaños,250093,2019-07-12T16:14:32Z,False,https://open.spotify.com/track/5QzbcDE7jgOSNuuM0Dq3qV
5zgNoWWwn2Ats3jjFHTOFV,0cHTcIIMjpgZ2zV3ilMRfR,Ahora Que Te Vas (Versión Bachata),234280,2019-07-23T17:12:18Z,False,https://open.spotify.com/track/5zgNoWWwn2Ats3jjFHTOFV
33ZBHQwTo1m2cnf4czRWMh,6GPawvc6g2tgsUgLE0ivlj,Quitémonos la Ropa,227068,2019-07-23T17:13:47Z,False,https://open.spotify.com/track/33ZBHQwTo1m2cnf4czRWMh
6lFM8kkmpffm0aq2gzEtEK,5kUva4uwVPMIyo8VX7pjBI,Dile al Amor,228773,2019-07-23T17:15:32Z,False,https://open.spotify.com/track/6lFM8kkmpffm0aq2gzEtEK
3DKWF8is9hzp84aSxnhlag,17HsiXfqKUPoTP6Y5ebs1L,Necio (feat. Carlos Santana),264266,2019-07-23T17:16:43Z,False,https://open.spotify.com/track/3DKWF8is9hzp84aSxnhlag
6CKlQHQIxhWtq7MnEJ6QCz,17HsiXfqKUPoTP6Y5ebs1L,Hilito,234760,2019-07-23T17:16:58Z,False,https://open.spotify.com/track/6CKlQHQIxhWtq7MnEJ6QCz
5sRMQMMZ8v3GVI7WrRw9AU,0GEkbOVnh1qswW3Grirmnp,Tengo una Necesidad - Bachata Version,272000,2019-08-02T14:00:49Z,False,https://open.spotify.com/track/5sRMQMMZ8v3GVI7WrRw9AU
2jEgfmOjkzmdI8FFqNHrrf,2SoC60zXrZBkx0Q8CP8hPb,Antología De Caricias,237373,2019-08-07T23:49:23Z,False,https://open.spotify.com/track/2jEgfmOjkzmdI8FFqNHrrf
6rDIQGVYRAJu6WsBgcCtAg,73fSVrFmo0IA2bKFUaZIbo,¡¡Corre! (feat. La Republika) - Versión bachata,239800,2019-08-08T13:59:11Z,False,https://open.spotify.com/track/6rDIQGVYRAJu6WsBgcCtAg
64zGHml2e1GVxEpJYISgt2,3J3YTOdhrSdY8N8HA6lL1n,Eres - Versión Bachata,242466,2019-08-08T15:29:00Z,False,https://open.spotify.com/track/64zGHml2e1GVxEpJYISgt2
0KBfGeUKLjNaernyUDUqgM,00FzaeNRtDVXtGv7v4iiIq,Culpa al Corazón,221559,2019-08-08T15:29:24Z,False,https://open.spotify.com/track/0KBfGeUKLjNaernyUDUqgM
7CLoSUREgBkrGQ2sAh2noY,3S6ozCFDtM7WNHfYWTlI0v,Lloro,228869,2019-08-08T15:29:49Z,False,https://open.spotify.com/track/7CLoSUREgBkrGQ2sAh2noY
4CVcSTqftfFIXm7jFPL4YD,2QCktp6J9Bfd7a2kEn7LkN,Miénteme (feat. Anthony Santos),276866,2019-08-08T15:30:29Z,False,https://open.spotify.com/track/4CVcSTqftfFIXm7jFPL4YD
7qvnwfrklCpXozI4ZDU3qc,1PG3xm0A5CkuLONdSC0VyO,Tatuaje,230840,2019-08-08T15:31:00Z,False,https://open.spotify.com/track/7qvnwfrklCpXozI4ZDU3qc
3fk5fBFB27GbWGATdBpOgr,5afHhk03AfHR76hfjRNobE,Carmesí,181466,2019-08-08T18:08:38Z,False,https://open.spotify.com/track/3fk5fBFB27GbWGATdBpOgr
2UMiWqVxaPgQh0gMxCAEvW,52DRkAz8KWROXvidU3sgf7,Fallin',194500,2019-08-09T01:14:32Z,False,https://open.spotify.com/track/2UMiWqVxaPgQh0gMxCAEvW
3FMgB1X7OkSjL32R1SJgJa,6MROFFByr9kXd6RaXxIHOm,Reloj,215106,2019-08-09T01:29:17Z,False,https://open.spotify.com/track/3FMgB1X7OkSjL32R1SJgJa
3TGXJZs0OWTsa0DSqenIVr,4XR6NNWbGjGNBxPAGu22qt,Me la Como a Besos - Bachata Version,191443,2019-08-09T01:34:26Z,False,https://open.spotify.com/track/3TGXJZs0OWTsa0DSqenIVr
3mwCGXffSsLqyWxNqPmYUd,1sICskXqVMRys1f0AKqyBS,Me Muero por Ella (Bachata) Feat. La Original Banda el Limón de Salvador Lizárraga,234026,2019-08-09T01:46:54Z,False,https://open.spotify.com/track/3mwCGXffSsLqyWxNqPmYUd
0qLnHf2YgXGFzyBjBgiGJ6,67LRI6OGZ15nlOn7HOqpyM,Besito a Besito,214280,2019-08-09T01:47:49Z,False,https://open.spotify.com/track/0qLnHf2YgXGFzyBjBgiGJ6
3Wros1KmhFbu79xqmtn5FJ,3pFmdJ6wWPsUwQF2uZY6le,¿Por Qué Te Vas?,236086,2019-08-09T01:48:55Z,False,https://open.spotify.com/track/3Wros1KmhFbu79xqmtn5FJ
0g8ukQpG8aF7Sc6eMfVenC,7q79LPbN54oWqEaff0TW6A,Adios Amor (Bachata Versión),213500,2019-08-10T14:27:36Z,False,https://open.spotify.com/track/0g8ukQpG8aF7Sc6eMfVenC
0SkKdKf3kf4OfetyorCTYH,4RkxpEoR4lJwqFbAVgrsH5,Volvere - Bachata,275853,2019-08-13T17:10:57Z,False,https://open.spotify.com/track/0SkKdKf3kf4OfetyorCTYH
7GdJXrMktwpRlEEpZyi16D,5c7bGd5Mbwhpp8JNiTSdKz,Se acabo lo bonito,249506,2019-08-14T13:23:32Z,False,https://open.spotify.com/track/7GdJXrMktwpRlEEpZyi16D
2nBuSBtoaOxdZECqAm0dHV,62BK9Q6fnov2CyLK2OwlaC,Entre Beso y Beso - Bachata Version,241800,2019-08-16T15:50:42Z,False,https://open.spotify.com/track/2nBuSBtoaOxdZECqAm0dHV
6AZ2shFKxO4ezNL283ZpUq,6rNphyloiPsXwgLgiSWCKc,Una Copa,214000,2019-08-20T00:56:00Z,False,https://open.spotify.com/track/6AZ2shFKxO4ezNL283ZpUq
6cJLfIqwh0tCKRjYM3WpZ5,4o8ZyBzwPxPVc2bqNG5Xfe,Darte un Beso,206933,2019-08-22T08:15:23Z,False,https://open.spotify.com/track/6cJLfIqwh0tCKRjYM3WpZ5
2OZU1ZoSloAAycxmRwOPzu,76PjsSmYdGSfNUHYLwU2we,Amigos Con Derechos,234000,2019-08-22T08:16:09Z,False,https://open.spotify.com/track/2OZU1ZoSloAAycxmRwOPzu
2L5UvyQCFUEm4Qad6Z82xI,4OxFAjWxJFjdwskVbAcDZs,Hasta Cuándo,217069,2019-08-22T08:16:20Z,False,https://open.spotify.com/track/2L5UvyQCFUEm4Qad6Z82xI
14sspPKCM3FeYPXR5TLJae,0e60AWHAGO3t7mNZPImsKA,Bailemos,243495,2019-08-22T08:17:13Z,False,https://open.spotify.com/track/14sspPKCM3FeYPXR5TLJae
4AFPO5yPb6g04kXXVdL09W,290BICFZcn01p5w6UfZFnS,Contando Minutos,232024,2019-08-22T08:17:23Z,False,https://open.spotify.com/track/4AFPO5yPb6g04kXXVdL09W
0RechAhcCHefgMyexNdxJE,6aZ5Q0luEW33smLL5Li3YJ,Como Los 90's (Bachata Version),190909,2019-08-22T08:17:44Z,False,https://open.spotify.com/track/0RechAhcCHefgMyexNdxJE
770vtt5Qkz9Y5g6glRDWnq,3onpZkpOm8fYF481pLQIQK,Man Overboard,220077,2019-08-22T08:17:58Z,False,https://open.spotify.com/track/770vtt5Qkz9Y5g6glRDWnq
4sLW4tfhCMYPfiN7u8r9DT,3oUyYJZkXbamjwIaHjJO3l,Mala,203598,2019-08-22T08:18:16Z,False,https://open.spotify.com/track/4sLW4tfhCMYPfiN7u8r9DT
1cAEX5uhXif21h8oTvhlVx,0eqqsZsSqpZnIXVFnMZ89C,Confiésale,226073,2019-08-22T08:19:21Z,False,https://open.spotify.com/track/1cAEX5uhXif21h8oTvhlVx
5XoRL6OHjSasIq3sOz9kEN,2ulrkHl6X7vaj9A7pDof9U,Mi Cura Sexual,244934,2019-08-29T09:24:58Z,False,https://open.spotify.com/track/5XoRL6OHjSasIq3sOz9kEN
18hnXK4HWm3BxT8QijiJVO,6knKxseycCjKl3KVZizjbb,Morir Solo,242342,2019-09-04T09:03:02Z,False,https://open.spotify.com/track/18hnXK4HWm3BxT8QijiJVO
1rI0P3zoKjEgIUFWGIE6KG,5MmpJfCJwF1CPtxU3FhoPD,Si Esta Casa Hablara (Bachata Version),233293,2019-09-23T17:49:59Z,False,https://open.spotify.com/track/1rI0P3zoKjEgIUFWGIE6KG
5zLHwFSoGvK5AUbma0pQDS,59rqQKVF5oGvkzQTc60oyW,Una Vuelta,236899,2019-09-24T17:35:58Z,False,https://open.spotify.com/track/5zLHwFSoGvK5AUbma0pQDS
4ya9ySt4CErWTErfaNL5CT,1nHze7KpJWzkaBq9ojEzLD,Que Levante la Mano - Bachata Version,215946,2019-10-03T19:06:25Z,False,https://open.spotify.com/track/4ya9ySt4CErWTErfaNL5CT
7vFmnmcsp41uzBUiw1zxfw,2vUKWzepMS50ExaSDACiSi,Esta Noche,168520,2019-10-08T16:12:57Z,False,https://open.spotify.com/track/7vFmnmcsp41uzBUiw1zxfw
19AsWh4ANYquyueUsNYHrh,1kwbLSpUWJR0un58vqejtJ,Superstición,213888,2019-10-13T22:25:37Z,False,https://open.spotify.com/track/19AsWh4ANYquyueUsNYHrh
2btJPoA7MPFzQ4KjzNRrh5,1kwbLSpUWJR0un58vqejtJ,Bachata Sensual,217652,2019-10-13T22:26:51Z,False,https://open.spotify.com/track/2btJPoA7MPFzQ4KjzNRrh5
0DQd0tWurMHUAv0cMnDELH,5zEFCJy9kAyD8rMbBESdYh,Stand by Me,205266,2019-10-15T16:04:29Z,False,https://open.spotify.com/track/0DQd0tWurMHUAv0cMnDELH
79hdpUG2ZUCECfPptusztY,2Of8iBZyoeZpFTBpMN4XMA,Mi Cama Es Testigo,205000,2019-11-09T05:54:32Z,False,https://open.spotify.com/track/79hdpUG2ZUCECfPptusztY
2dy3TKVDEbIeWxeIb8JWqZ,0OChMQnL4dpFZQH93uPb1d,La Mejor Versión de Mi - Remix,229333,2019-11-13T16:45:17Z,False,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
6BEegAev4N2O6arBbXgtdd,7fIqsFfeYEEP9RO25KHj8P,Amor Prohibido,249413,2019-11-24T01:27:05Z,False,https://open.spotify.com/track/6BEegAev4N2O6arBbXgtdd
6mHOkOd7IN1es2XctJxNm8,3nMrjtBVZUCgiFTQ0SKvZk,Mal Educado,226017,2019-11-25T20:48:40Z,False,https://open.spotify.com/track/6mHOkOd7IN1es2XctJxNm8
6szy9MIDLDFL5kiNvTZkRj,4sfE8JJRdta93J9K6YY63P,Ciao Bella,197642,2019-12-06T19:52:07Z,False,https://open.spotify.com/track/6szy9MIDLDFL5kiNvTZkRj
3ovPAIIqtudVzE5xEGmdN7,0hVXnZx4fRT5L6qKXC06eT,Paris,212958,2019-12-07T00:34:59Z,False,https://open.spotify.com/track/3ovPAIIqtudVzE5xEGmdN7
1uGchD8b16jqiR8TvB5B2z,48gprlX2USQjjmbOp7w74b,Adoro,266026,2019-12-08T13:52:19Z,False,https://open.spotify.com/track/1uGchD8b16jqiR8TvB5B2z
36XTIIiFRcIew8Ayq29sEu,2Z2yQaySWp7Zal88LQDaP3,Dame de Eso - Bachata Version,189815,2019-12-12T17:19:54Z,False,https://open.spotify.com/track/36XTIIiFRcIew8Ayq29sEu
6r46lnXFbE9fr2d3KNaGbe,6bm9EpUNvQ9xMglBJGRmgS,Imitadora,234828,2019-12-16T21:46:34Z,False,https://open.spotify.com/track/6r46lnXFbE9fr2d3KNaGbe
5GcHqhzoSoNZsUuII1j6vq,5DGq489An0FrKJXGzcmmcn,"Lo Que Pedi en Mi Carta, Pt. 1",202945,2019-12-18T01:37:53Z,False,https://open.spotify.com/track/5GcHqhzoSoNZsUuII1j6vq
0weK7Rpf3QwOPqTBJM4Hau,37z6UCsiMV6Mk6p7kwmDKD,Ven Tú,290986,2019-12-26T00:50:51Z,False,https://open.spotify.com/track/0weK7Rpf3QwOPqTBJM4Hau
5BXK04IE112yE3PlVkf2UF,5ENVE7bCXp1w7njCxicrJ9,Estado Decadente,171500,2019-12-26T01:06:31Z,False,https://open.spotify.com/track/5BXK04IE112yE3PlVkf2UF
3al865Npjy28fR6cT9ZSZf,6QdcCgSlrlDE5gm3h28SD7,A Puro Dolor,236704,2019-12-26T01:35:52Z,False,https://open.spotify.com/track/3al865Npjy28fR6cT9ZSZf
60ZPX5gGSVOz8mH64M0uXM,5kUva4uwVPMIyo8VX7pjBI,Tu Jueguito,222053,2020-01-19T23:42:47Z,False,https://open.spotify.com/track/60ZPX5gGSVOz8mH64M0uXM
5Z5uVB7OhTjhZphDwssSdC,1vpGQitIIxfdlOrPEn8fLK,Mia Nada Más,275266,2020-01-20T07:56:03Z,False,https://open.spotify.com/track/5Z5uVB7OhTjhZphDwssSdC
5SMeoHHy0XSUWBhFNZfRn3,28HkNyjLPUIaqFpkepriUx,Tocame,220341,2020-01-28T12:03:12Z,False,https://open.spotify.com/track/5SMeoHHy0XSUWBhFNZfRn3
0ky3EiSBijjbJ4c8xd3VeV,32huxqAoC3ImATRMQbeDzn,Heroe,252421,2020-01-31T16:33:03Z,False,https://open.spotify.com/track/0ky3EiSBijjbJ4c8xd3VeV
30oZjF87SHCd0CE0ttGm5U,3si9Tt0MEyLf26borb6B5p,Carita de Inocente,191209,2020-02-13T13:36:21Z,False,https://open.spotify.com/track/30oZjF87SHCd0CE0ttGm5U
0C5ieLFZ11XJ2dlKRU1irb,22Zxizb1YvkQZuCt3l7ySz,La Botella,195880,2020-02-13T17:15:49Z,False,https://open.spotify.com/track/0C5ieLFZ11XJ2dlKRU1irb
0ahJoOMueyDnEbUpfdJtE2,7HYZlB8LkF0lsRKy8BB4Pg,Lento,228628,2020-02-13T17:18:24Z,False,https://open.spotify.com/track/0ahJoOMueyDnEbUpfdJtE2
2B6hMihkrXiTVwiJRxhsIH,025f2tjs34ArcMeJKEYM5j,Energías Oscuras (Bachata),154776,2020-02-17T10:01:58Z,False,https://open.spotify.com/track/2B6hMihkrXiTVwiJRxhsIH
0kEYFuYLOi3DIouaXFUwjx,4hUQiUntNdYFRgJR6AJtY1,Antes Del Lunes,222500,2020-02-17T11:26:11Z,False,https://open.spotify.com/track/0kEYFuYLOi3DIouaXFUwjx
42iJI9mZ2PyDkSspDHt8Bg,48wAG3485rkhzaM8vphCBO,Volvió,216393,2020-02-27T17:23:01Z,False,https://open.spotify.com/track/42iJI9mZ2PyDkSspDHt8Bg
17Ey9p2LVX9BWaq51t56xU,3si9Tt0MEyLf26borb6B5p,Lotería,216897,2020-03-04T11:46:01Z,False,https://open.spotify.com/track/17Ey9p2LVX9BWaq51t56xU
0QVgg0EKtWslSfad5C9s87,1Olb42IME1LT5dC1YAPezh,Tusa (Versión Bachata),189913,2020-03-04T11:48:31Z,False,https://open.spotify.com/track/0QVgg0EKtWslSfad5C9s87
62jntX2NDf6wYUZ3dDA8tr,0OI0p4ZGdAta9u8xNuZkF7,Cupido Está Solo,226909,2020-03-09T13:19:07Z,False,https://open.spotify.com/track/62jntX2NDf6wYUZ3dDA8tr
4bE8l6zZmcj1Xj2HiB8ag9,2mVNk3EY1CiOppgABkeBnk,Sabrás (Versión Bachata),231080,2020-03-10T02:09:16Z,False,https://open.spotify.com/track/4bE8l6zZmcj1Xj2HiB8ag9
6mt3LywfgX5vABjstsxDVe,7HWgWQ0OEKTcL62kXtnAoS,Si Tu Estuvieras,231113,2020-03-14T11:07:04Z,False,https://open.spotify.com/track/6mt3LywfgX5vABjstsxDVe
6Zf937EoqZsXdz2Unm0RMu,7eeNbs3GBYIK1VSOMNJ43y,Tattoo - Bachata Version,203016,2020-04-17T21:19:37Z,False,https://open.spotify.com/track/6Zf937EoqZsXdz2Unm0RMu
7oSdP8yj40sHLVvX3pKLjI,00Gbe3lGwcNlWn9JvlvBhD,La Próxima Cita,237250,2020-05-13T13:38:39Z,False,https://open.spotify.com/track/7oSdP8yj40sHLVvX3pKLjI
6kvfT8sZzn7h07XhFyWgEm,5ixqwv6BCfZ3GuH2cqk9wo,La Hormiguita,184706,2020-05-21T00:01:52Z,False,https://open.spotify.com/track/6kvfT8sZzn7h07XhFyWgEm
0yvzdOSlUAOThVTedxX7oN,4RkESDy5eGnQhEoGRBEWyM,Carolina,231000,2020-05-21T07:19:51Z,False,https://open.spotify.com/track/0yvzdOSlUAOThVTedxX7oN
4MgVgf2Xf6UxmFJV6uH2EV,0cHTcIIMjpgZ2zV3ilMRfR,Te Has Convertido en Mí (Versión Bachata),221840,2020-05-23T12:39:54Z,False,https://open.spotify.com/track/4MgVgf2Xf6UxmFJV6uH2EV
6KioOiN7xTcjhlYC88qkgb,4NCFudOnqbnak0laoZN2so,Llora Alma Mía,261519,2020-05-24T02:11:04Z,False,https://open.spotify.com/track/6KioOiN7xTcjhlYC88qkgb
1VZHOdhIfMPsF5oBU0WxOe,33ocCmKQLNwqjwJPQd1zrz,Me Engañaste,204229,2020-05-29T01:12:22Z,False,https://open.spotify.com/track/1VZHOdhIfMPsF5oBU0WxOe
27KTEGitwhf0cXdRMMTAsW,1l4JFMhQyt91CEnqgZSdG7,Lo Que Te Queda,221934,2020-06-07T14:33:04Z,False,https://open.spotify.com/track/27KTEGitwhf0cXdRMMTAsW
6uFT2NkpG0LJOGUUUArmrR,0OI0p4ZGdAta9u8xNuZkF7,Que Bendición,250424,2020-06-09T18:33:51Z,False,https://open.spotify.com/track/6uFT2NkpG0LJOGUUUArmrR
6XtcMhzgrL5fTUQgRUSxRn,3MuhUPcOeFzfGO8fHwfC3C,Nuestro Juramento - Bachata Version,225680,2020-06-17T09:48:44Z,False,https://open.spotify.com/track/6XtcMhzgrL5fTUQgRUSxRn
2oMN0Qq8eIYk2cHDV0AlK8,7p8AXnsLYi0JIk33xAG4J7,Hola Mi Amor,190000,2020-06-18T15:45:53Z,False,https://open.spotify.com/track/2oMN0Qq8eIYk2cHDV0AlK8
6pfnwdRuf1uE45kI3X5qk0,2S6LVTA5vZwBZdh8kQZTQ3,La Mitad,162285,2020-06-26T11:15:40Z,False,https://open.spotify.com/track/6pfnwdRuf1uE45kI3X5qk0
62fGESo2SsXipB9DeBVrNb,0Wb8pPBwMFQoQxYTqgz0yb,"Corazón, Corazón",295266,2020-07-13T10:39:26Z,False,https://open.spotify.com/track/62fGESo2SsXipB9DeBVrNb
3NvlEVXFQbkln5r9uXHsAQ,6W0GlykKpTBMmu2pCWqmf9,Asesina Mátame,217000,2020-08-06T17:50:05Z,False,https://open.spotify.com/track/3NvlEVXFQbkln5r9uXHsAQ
3yFEr37bPDa34s0gQpGeaS,4aqcDA0Q2UEPInj5a89Cjr,En El Muelle De San Blas,247533,2020-08-23T14:14:00Z,False,https://open.spotify.com/track/3yFEr37bPDa34s0gQpGeaS
4tVCzrJgmTKvCQznIkEPAb,2GMfd88hNA0lmcu95exajw,Guayaba,212133,2020-08-25T13:29:29Z,False,https://open.spotify.com/track/4tVCzrJgmTKvCQznIkEPAb
7vkqLxieF40JfUesmOygQ9,64xruii7GSZZgecAz97gWm,Cuando Se Ama,218493,2020-08-26T09:55:43Z,False,https://open.spotify.com/track/7vkqLxieF40JfUesmOygQ9
7lmUsLMrzMcarJe7vqdyY7,4HAHODQlRr3vwJpkJ8kNX5,No Pude Quitarte Las Espinas (Bachata),265480,2020-08-28T15:03:57Z,False,https://open.spotify.com/track/7lmUsLMrzMcarJe7vqdyY7
3bgxCgwBNAsjl81QqsZSEW,2JSSF611QaSP8RxJdXLf5M,Favorito,179890,2020-09-05T16:42:08Z,False,https://open.spotify.com/track/3bgxCgwBNAsjl81QqsZSEW
4YcCRmmy0B6aBlaA5Nwdux,41JLu56v6ScBksOzUhSHmg,Por Favor,223190,2020-09-14T08:16:56Z,False,https://open.spotify.com/track/4YcCRmmy0B6aBlaA5Nwdux
7LECcl0aIfBrzbNqiOHvRo,241303P4SgKm5rynFUq1sF,Hoja en Blanco,312866,2020-09-21T22:23:32Z,False,https://open.spotify.com/track/7LECcl0aIfBrzbNqiOHvRo
197PCRC6OSRsJvYCurlsdz,4xpeeztYL2ensw5QYD4rDg,Nuestro Amor,204324,2020-09-25T13:36:11Z,False,https://open.spotify.com/track/197PCRC6OSRsJvYCurlsdz
42t6ThZ8uKeRxcEjKjxz27,2ZrHotdiMn82TBCjOVLy5R,Lo Que Mas,234573,2020-10-09T09:03:46Z,False,https://open.spotify.com/track/42t6ThZ8uKeRxcEjKjxz27
5BU9BzLF2o5Oglgzi0Yv5q,6WG2gE3BalrtW8fqmWiqwH,No Te Vayas,195637,2020-10-10T20:16:42Z,False,https://open.spotify.com/track/5BU9BzLF2o5Oglgzi0Yv5q
68OOpJWulCiMwxzyIXdlb4,7fIqsFfeYEEP9RO25KHj8P,Cuchi Cuchi,236653,2020-10-17T08:33:19Z,False,https://open.spotify.com/track/68OOpJWulCiMwxzyIXdlb4
2ppJzZYn2AbdP4IWN8WUU7,5QD9Aif638677sto0XfU4w,Desnuda,261000,2020-10-23T09:53:02Z,False,https://open.spotify.com/track/2ppJzZYn2AbdP4IWN8WUU7
5HXMo0UmeCdK9c8uDm9KKz,1NmenPP7T2r5WlWdYlZNYV,Dec. 21,211831,2020-11-17T22:18:39Z,False,https://open.spotify.com/track/5HXMo0UmeCdK9c8uDm9KKz
2O47HLPZyBQYshHNZXq3n1,1UQ7aJYaJN7ecvHIdpSVV4,Lucky,241744,2020-11-18T15:46:28Z,False,https://open.spotify.com/track/2O47HLPZyBQYshHNZXq3n1
2FQcRWaBiHFCQWiFjdO9sL,3si9Tt0MEyLf26borb6B5p,Es Muy Tarde,215010,2020-11-19T08:09:30Z,False,https://open.spotify.com/track/2FQcRWaBiHFCQWiFjdO9sL
51sf8K5TcoLvuMF24c84Lv,7M4TBKECznxg5dPL0tgI3U,El Cuchillo,221760,2020-11-19T19:15:40Z,False,https://open.spotify.com/track/51sf8K5TcoLvuMF24c84Lv
7D7EH7MGyNHWSkqrszerI1,0krfGu8Xf8xZGOeEcQUjai,BEBÉ,198706,2020-11-26T08:00:52Z,False,https://open.spotify.com/track/7D7EH7MGyNHWSkqrszerI1
